symbol,sector,total_assets,total_liabilities,total_equity,net_revenue,nonhalal_revenue_percent,net_income,operating_cash_flow,interest_expense,debt_to_equity,debt_to_assets,roe,roa,profit_margin,interest_coverage,cash_flow_to_debt,f_riba,f_nonhalal,riba_intensity,sector_encoded
WIIM,Other,2062540637417.75,599418933761.5,1463121703656.25,3326723349272.0,0.0,273140556711.25,0.0,2050409072.25,0.4096849443649079,0.2906216357084521,0.1866834153499936,0.13242917582133812,0.08210498079770367,133.2127137008422,0.0,0.2906216357084521,0.0,0.0006163449307255138,13
WIKA,Other,69636454917250.0,54347124414000.0,15289330503250.0,19589311753250.0,0.0,-1721106807250.0,0.0,1747169202500.0,3.5545784298696153,0.7804407113857457,-0.11256914139465755,-0.024715600604528418,-0.08785948321867187,-0.9850830731146659,0.0,0.7804407113857457,0.0,0.08918992277562446,13
WINE,Other,274919329475.3333,140456351975.33334,134462977500.0,121122684548.66669,0.0,940308643.3333334,0.0,11296014656.333334,1.0445726741052817,0.5109002420578636,0.006993067242864924,0.0034203074957583185,0.007763274458761855,0.08324251268620035,0.0,0.5109002420578636,0.0,0.09326093372538016,13
WINS,Other,200159015.5,47182038.5,152976977.0,54796457.25,0.0,-1096621.5,0.0,1840795.75,0.308425747620813,0.23572277462564578,-0.0071685394855196295,-0.005478751467979443,-0.020012635032163505,-0.595732307614271,0.0,0.23572277462564578,0.0,0.03359333508736396,13
WIRG,Other,616993374154.25,213900600223.5,403092773930.75,1307633209345.5,0.0,35016027332.75,0.0,2059967383.5,0.5306485604731962,0.3466821674004303,0.08686840746682707,0.056752679687603745,0.026778172259999664,16.998340659770854,0.0,0.3466821674004303,0.0,0.0015753403697440968,13
WMPP,Other,5084272724297.0,3269180853582.333,1815091870714.6667,4552140577082.0,0.0,4171329654.0,0.0,189641596594.3333,1.8011104045632353,0.64299871994659,0.0022981369270072254,0.0008204378246795893,0.0009163446478346444,0.02199585812875741,0.0,0.64299871994659,0.0,0.04165987262104652,13
WMUU,Other,2146836549270.6667,1112392713475.0,1034443835795.6666,2232354625021.0,0.0,-48534431567.66666,0.0,48860792775.333336,1.0753534169589567,0.5181543577935205,-0.04691838250487061,-0.02260741814934863,-0.021741362695548466,-0.99332059123217,0.0,0.5181543577935205,0.0,0.02188755864667949,13
WOOD,Other,6819265028722.5,3150533231074.25,3668731797648.25,3764607588535.0,0.0,281286621294.25,0.0,248138365631.25,0.8587526711802214,0.4620048081141174,0.07667135043083875,0.04124881788718884,0.0747187096341462,1.1335877891299586,0.0,0.4620048081141174,0.0,0.06591347432517215,13
WSBP,Other,6476976677444.0,8082060386726.25,-1605083709282.25,1785310850185.5,0.0,-1387150963297.75,0.0,482296384485.75,-5.035289025729585,1.247813723781334,0.8642234391115006,-0.21416642862533194,-0.7769800778131272,-2.8761380095702025,0.0,1.247813723781334,0.0,0.27014700797658725,13
WSKT,Other,99549368594369.5,86365184602928.25,13184183991441.25,13668037551146.75,0.0,-3531526381234.25,0.0,4606104290725.0,6.5506659084091785,0.8675613499352024,-0.2678608235084404,-0.03547512587070284,-0.258378451772541,-0.7667056927793505,0.0,0.8675613499352024,0.0,0.33699821744626,13
WTON,Other,8667681928117.5,5132853315688.75,3534828612428.75,4867326451045.25,0.0,102000752199.0,0.0,87375232312.5,1.4520798257774685,0.5921829340596875,0.028855925812175706,0.011767938999712827,0.02095621759191753,1.1673874792594703,0.0,0.5921829340596875,0.0,0.01795138115170728,13
YPAS,Other,275018481272.25,149427629462.0,125590851810.25,341456643564.25,0.0,1416370261.0,0.0,6178597460.25,1.189797085601139,0.5433366833048452,0.01127765470641074,0.005150091202772252,0.0041480237321359645,0.2292381515565975,0.0,0.5433366833048452,0.0,0.018094822803139888,13
YULE,Other,472317592519.75,23721924637.0,448595667882.75,67848452352.75,0.0,39209024991.5,0.0,268961757.75,0.05288041400168008,0.050224520561359495,0.087403931421264,0.08301411087045306,0.5778912212713249,145.77918184169266,0.0,0.050224520561359495,0.0,0.003964154647944576,13
ZBRA,Other,2112311090487.3333,1239567860542.3333,872743229945.0,2156809975857.6667,0.0,-29740296531.33333,0.0,78571467198.33333,1.4203122041066425,0.5868301625289253,-0.03407680003797629,-0.014079505933224976,-0.01378902029582228,-0.37851267886167433,0.0,0.5868301625289253,0.0,0.03642948061156337,13
ZINC,Other,2132003205628.5,1328347745011.75,803655460616.75,658887321756.5,0.0,-3128476533.5,0.0,77687075697.0,1.6528821243774476,0.6230514764259757,-0.0038928081582362555,-0.0014673882878040731,-0.004748120703187801,-0.040270231636751,0.0,0.6230514764259757,0.0,0.11790646614643804,13
